"X.1","Area","Mean","Min","Max","X","Y","distance_cm","cond","day","min"
45,0,89,89,89,2489,1094,3.67555643333554,"dep","2",1
46,0,80,80,80,2451,1086.5,3.87007768352865,"dep","2",1
47,0,80,80,80,2425.5,1147,4.00096711654138,"dep","2",1
48,0,91,91,91,2378.5,1151.5,4.24163390889018,"dep","2",1
49,0,70,70,70,2344.5,1084,4.41534952912216,"dep","2",1
50,0,89,89,89,2353,1133.5,4.3720975749707,"dep","2",1
51,0,68,68,68,2302,1202.5,4.63359440430222,"dep","2",1
52,0,82,82,82,2288.5,1241.5,4.70292661696986,"dep","2",1
53,0,168,168,168,1284,1357,9.84664404388252,"dep","2",1
54,0,133,133,133,1725,1106,7.58734029298151,"dep","2",1
55,0,121,121,121,1822.333,1112.667,7.0890265535303,"dep","2",1
56,0,132,132,132,1821,1058,7.09555507926017,"dep","2",1
57,0,122,122,122,1882.333,1071.333,6.78159932180275,"dep","2",1
58,0,126,126,126,1921,1272.667,6.58471431123011,"dep","2",1
59,0,90,90,90,1975.667,1287.333,6.30489604198531,"dep","2",1
60,0,105,105,105,2005,1286,6.1547023633852,"dep","2",1
61,0,127,127,127,2078.333,1330,5.77947232804832,"dep","2",1
62,0,95,95,95,2073,1244.667,5.80631473106829,"dep","2",1
63,0,89,89,89,2107.667,1199.333,5.62857204990179,"dep","2",1
64,0,105,105,105,2089,1192.667,5.72411188234806,"dep","2",1
65,0,81,81,81,2119.667,1162,5.56692895480717,"dep","2",1
66,0,88,88,88,2177,1134,5.27322921915111,"dep","2",1
67,0,81,81,81,2185,1100.667,5.23208802219337,"dep","2",1
68,0,79,79,79,2086.333,1058,5.73703665317454,"dep","2",1
3,0,91,91,91,2998,1339,1.04840018978703,"dep","2",15
4,0,82,82,82,2961,1342,1.23821907509555,"dep","2",15
5,0,78,78,78,2839,1166,1.85097595656186,"dep","2",15
6,0,86,86,86,2751,1199,2.30426432416104,"dep","2",15
7,0,85,85,85,2708,1228,2.5266670639302,"dep","2",15
8,0,83,83,83,2626,1262,2.94927900417277,"dep","2",15
9,0,71,71,71,2597,1280,3.09916147413252,"dep","2",15
10,0,75,75,75,2541,1272,3.38556899005867,"dep","2",15
11,0,93,93,93,2659,1185,2.77473040422688,"dep","2",15
12,0,57,57,57,2652,1145,2.80777617123407,"dep","2",15
13,0,63,63,63,2651,1156,2.81367778329949,"dep","2",15
14,0,87,87,87,2706,1154,2.53168832502453,"dep","2",15
15,0,70,70,70,2741,1143,2.35155330039794,"dep","2",15
16,0,67,67,67,2772,1076,2.18796017920333,"dep","2",15
17,0,73,73,73,2750,1084,2.30126460974105,"dep","2",15
18,0,72,72,72,2734,1065,2.38191454036984,"dep","2",15
19,0,88,88,88,2727,1048,2.41658515268786,"dep","2",15
20,0,101,101,101,2637,1066,2.8790628628309,"dep","2",15
21,0,54,54,54,2620,1045,2.96469601469725,"dep","2",15
22,0,91,91,91,2591,1066,3.1147904210019,"dep","2",15
23,0,89,89,89,2554,1070,3.30467995175872,"dep","2",15
24,0,75,75,75,2534,1077,3.40766471257984,"dep","2",15
25,0,63,63,63,2547,1095,3.3423176729052,"dep","2",15
26,0,68,68,68,2559,1103,3.28138869088175,"dep","2",15
27,0,81,81,81,2522,1103,3.47099563984538,"dep","2",15
28,0,79,79,79,2538,1131,3.39098151825126,"dep","2",15
29,0,92,92,92,2503,1131,3.57033944294659,"dep","2",15
30,0,71,71,71,2533,1169,3.4192886059573,"dep","2",15
31,0,75,75,75,2572,1180,3.22020973265664,"dep","2",15
32,0,95,95,95,2485,1209,3.66809100632848,"dep","2",15
33,0,82,82,82,2388,1321,4.17308097355049,"dep","2",15
34,0,87,87,87,2408,1150,4.05851035920868,"dep","2",15
35,0,71,71,71,2471,1091,3.73149801330758,"dep","2",15
36,0,85,85,85,2445,1053,3.86205080176025,"dep","2",15
37,0,80,80,80,2412.667,1071.667,4.02906039117715,"dep","2",15
38,0,90,90,90,2371.333,1071.667,4.2408769757302,"dep","2",15
39,0,78,78,78,2244.667,1133.667,4.89435844750912,"dep","2",15
40,0,92,92,92,2313.333,1111,4.54087737692888,"dep","2",15
41,0,64,64,64,2219.333,1101,5.02187506305622,"dep","2",15
42,0,78,78,78,2175.333,1089.667,5.24655297209336,"dep","2",15
43,0,78,78,78,2149.333,1089,5.3797431670673,"dep","2",15
44,0,120,120,120,2124,1087.667,5.5094682625792,"dep","2",15
45,0,85,85,85,2090,1163.667,5.68907072921094,"dep","2",15
46,0,69,69,69,2280,1207.667,4.71852182344709,"dep","2",15
47,0,80,80,80,2338,1030.333,4.40877227973799,"dep","2",15
48,0,101,101,101,2305.333,1121.667,4.58262704899908,"dep","2",15
49,0,88,88,88,2292.667,1135,4.6484760354524,"dep","2",15
50,0,95,95,95,2064,1278.333,5.83040867567331,"dep","2",15
51,0,85,85,85,1945.333,1321,6.44153338643922,"dep","2",15
52,0,95,95,95,1972.667,1173.667,6.29105156593038,"dep","2",15
53,0,77,77,77,2029.333,1091.667,5.99487303457617,"dep","2",15
54,0,85,85,85,2000.667,1033.667,6.13767486341255,"dep","2",15
55,0,89,89,89,1925.333,1043.667,6.52443131500974,"dep","2",15
56,0,116,116,116,1850,1085.667,6.91344329644029,"dep","2",15
57,0,107,107,107,1843.333,1111,6.94939807998039,"dep","2",15
58,0,94,94,94,1673,1361,7.83993296740115,"dep","2",15
59,0,114,114,114,1583,1359,8.30099776857825,"dep","2",15
60,0,83,83,83,1607,1325,8.1756075321165,"dep","2",15
61,0,156,156,156,1517,1333,8.63737878777657,"dep","2",15
62,0,106,106,106,1719,1303,7.60010797322893,"dep","2",15
63,0,128,128,128,1673,1217,7.8297600228464,"dep","2",15
64,0,146,146,146,1715,1085,7.60520531403682,"dep","2",15
65,0,91,91,91,1725,1071,7.55297115641914,"dep","2",15
66,0,90,90,90,1429,1059,9.06897900274861,"dep","2",15
67,0,194,194,194,1459,1165,8.92273205624352,"dep","2",15
68,0,173,173,173,1375,1237,9.35827754778968,"dep","2",15
69,0,104,104,104,1309,1063,9.68420304064006,"dep","2",15
70,0,97,97,97,1120.333,1107,10.6541377711792,"dep","2",15
71,0,119,119,119,1105,1082.333,10.730969304459,"dep","2",15
72,0,144,144,144,1285,1271,9.82188558510546,"dep","2",15
73,0,146,146,146,1262.333,1299.667,9.94006809471662,"dep","2",15
74,0,57,57,57,1215.667,1345.667,10.1824582685906,"dep","2",15
75,0,118,118,118,1241.667,1360.333,10.0502570392474,"dep","2",15
76,0,152,152,152,1285,1331.667,9.82617143251729,"dep","2",15
77,0,127,127,127,1054.333,1362.333,11.0103936862832,"dep","2",15
78,0,123,123,123,977.667,1373,11.4040231085571,"dep","2",15
79,0,150,150,150,916.333,1359,11.7173408995171,"dep","2",15
80,0,161,161,161,907,1314.333,11.762012451026,"dep","2",15
81,0,163,163,163,881.333,1439,11.9023504600761,"dep","2",15
82,0,188,188,188,665.333,1348.333,13.0028398701923,"dep","2",15
83,0,197,197,197,614.667,1352.333,13.2627609837744,"dep","2",15
84,0,153,153,153,796,1324.333,12.3315397523999,"dep","2",15
85,0,142,142,142,850.667,1345.667,12.0529051975562,"dep","2",15
86,0,129,129,129,886.667,1333.667,11.8675750153471,"dep","2",15
87,0,93,93,93,866.667,1319,11.96902910124,"dep","2",15
88,0,164,164,164,868,1279,11.9593723086333,"dep","2",15
89,0,174,174,174,732,1148.333,12.6470749300854,"dep","2",15
90,0,115,115,115,726.667,1124.333,12.6727084625377,"dep","2",15
91,0,182,182,182,758.667,1109.667,12.5076879881001,"dep","2",15
92,0,176,176,176,704,1295,12.800922625807,"dep","2",15
3,0,89,89,89,2993,1348,1.04539967854162,"dep","2",30
4,0,82,82,82,2938,1335,1.32753523801764,"dep","2",30
5,0,81,81,81,2709,1234,2.49993776034565,"dep","2",30
6,0,54,54,54,2710,1161,2.49120289636947,"dep","2",30
7,0,74,74,74,2704,1153,2.52165732506036,"dep","2",30
8,0,76,76,76,2750,1100,2.28254520956469,"dep","2",30
9,0,65,65,65,2711,1056,2.48089280332307,"dep","2",30
10,0,47,47,47,2651,1057,2.78942438881602,"dep","2",30
11,0,89,89,89,2644,1088,2.82694000059599,"dep","2",30
12,0,68,68,68,2565,1103,3.23384682934226,"dep","2",30
13,0,91,91,91,2569,1066,3.21145998009085,"dep","2",30
14,0,70,70,70,2567,1034,3.22016749634012,"dep","2",30
15,0,70,70,70,2647,1047,2.80949762037055,"dep","2",30
16,0,75,75,75,2534,1076,3.39190028226626,"dep","2",30
17,0,77,77,77,2495,1044,3.59083858692598,"dep","2",30
18,0,84,84,84,2495,1079,3.59256149372153,"dep","2",30
19,0,74,74,74,2473,1085,3.70596704768651,"dep","2",30
20,0,72,72,72,2523,1113,3.45027674013586,"dep","2",30
21,0,107,107,107,2503,1126,3.55374413014048,"dep","2",30
22,0,80,80,80,2520,1176,3.46880209034708,"dep","2",30
23,0,90,90,90,2468,1288,3.74166677039942,"dep","2",30
24,0,79,79,79,2403,1136,4.0683736551991,"dep","2",30
25,0,74,74,74,2417,1126,3.99590217887827,"dep","2",30
26,0,81,81,81,2403,1089,4.06606003750222,"dep","2",30
27,0,96,96,96,2339,1060,4.39368033638081,"dep","2",30
28,0,92,92,92,2229,1055,4.95898519941019,"dep","2",30
29,0,81,81,81,2251,1135,4.84981307357142,"dep","2",30
30,0,94,94,94,2234,1135,4.93721640878703,"dep","2",30
31,0,96,96,96,2249,1322,4.86930106376999,"dep","2",30
32,0,85,85,85,2226,1313,4.98710960176806,"dep","2",30
33,0,70,70,70,2142,1121,5.40953353076506,"dep","2",30
34,0,111,111,111,1992.667,1077,6.17514419419074,"dep","2",30
35,0,107,107,107,1931.333,1054.333,6.48936934123664,"dep","2",30
36,0,115,115,115,1895.333,1095.667,6.67649346068698,"dep","2",30
37,0,76,76,76,1951.333,1186.333,6.39303970795645,"dep","2",30
38,0,106,106,106,2023.333,1357,6.03126211457151,"dep","2",30
39,0,123,123,123,1847.333,1153,6.92610161736343,"dep","2",30
40,0,117,117,117,1775.333,1154.333,7.2963460670008,"dep","2",30
41,0,111,111,111,1783.333,1043.667,7.24976745133896,"dep","2",30
42,0,90,90,90,1710,1074.333,7.62830929430416,"dep","2",30
43,0,127,127,127,1678,1073,7.79276760127995,"dep","2",30
44,0,134,134,134,1702,1153,7.67331273012169,"dep","2",30
45,0,141,141,141,1555.333,1218.333,8.43059851028444,"dep","2",30
46,0,141,141,141,1563.333,1307.667,8.39386507631147,"dep","2",30
47,0,124,124,124,1570,1358.333,8.36208162466622,"dep","2",30
48,0,144,144,144,1394,1123.667,9.25541156574978,"dep","2",30
49,0,135,135,135,1280,1243,9.84740232429274,"dep","2",30
50,0,142,142,142,1248,1292,10.0143383189183,"dep","2",30
51,0,123,123,123,1271,1338,9.89835113953263,"dep","2",30
52,0,146,146,146,1214,1338,10.1914093811379,"dep","2",30
53,0,65,65,65,1188,1364,10.3263649439108,"dep","2",30
54,0,98,98,98,1168,1245,10.4233345140007,"dep","2",30
55,0,133,133,133,1229,1243,10.1096123299396,"dep","2",30
56,0,130,130,130,1198,1154,10.26461377654,"dep","2",30
57,0,191,191,191,1147,1154,10.5268237821869,"dep","2",30
58,0,121,121,121,1127,1055,10.6247778704457,"dep","2",30
59,0,118,118,118,1048,1073,11.0318323769173,"dep","2",30
60,0,153,153,153,999,1375,11.2986258615949,"dep","2",30
61,0,134,134,134,972,1359,11.4366553088728,"dep","2",30
62,0,180,180,180,944,1370,11.5811552283384,"dep","2",30
63,0,118,118,118,902,1364,11.7967975245969,"dep","2",30
64,0,141,141,141,925,1343,11.6775122093455,"dep","2",30
65,0,109,109,109,868,1345,11.9706689027677,"dep","2",30
66,0,171,171,171,872,1329,11.9493157975936,"dep","2",30
67,0,123,123,123,865,1311,11.9844193398598,"dep","2",30
68,0,166,166,166,933,1247,11.6316555408569,"dep","2",30
69,0,157,157,157,833,1277,12.1472695840845,"dep","2",30
70,0,175,175,175,617,1358,13.2617933771727,"dep","2",30
71,0,189,189,189,696,1377,12.8565602293135,"dep","2",30
72,0,186,186,186,696,1295,12.8525237048211,"dep","2",30
73,0,165,165,165,761,1198,12.5135595688188,"dep","2",30
74,0,119,119,119,700,1195,12.8270356233377,"dep","2",30
75,0,163,163,163,700,1176,12.8261003310772,"dep","2",30
76,0,154,154,154,635,1111,13.1570898699116,"dep","2",30
77,0,167,167,167,645,1111,13.1056761433142,"dep","2",30
78,0,154,154,154,679,1094,12.9300326324394,"dep","2",30
79,0,185,185,185,734,1107,12.6478970729634,"dep","2",30
80,0,175,175,175,755,1095,12.5393375362074,"dep","2",30
81,0,161,161,161,807,1129,12.273659838788,"dep","2",30
82,0,150,150,150,850,1127,12.0524823626022,"dep","2",30
83,0,160,160,160,826,1164,12.1776966650484,"dep","2",30
84,0,144,144,144,1027,1215,11.146791281771,"dep","2",30
85,0,164,164,164,1054,1151,11.0048237618175,"dep","2",30
86,0,127,127,127,887,1066,11.8592487937766,"dep","2",30
87,0,191,191,191,838,1060,12.1108806986533,"dep","2",30
88,0,162,162,162,926,1169,11.6638055286165,"dep","2",30
3,0,78,78,78,3029.667,1384,0.897090899631583,"dep","2",5
4,0,100,100,100,2991,1262,1.08431741121661,"dep","2",5
5,0,60,60,60,2910.333,1297.333,1.50179616454234,"dep","2",5
6,0,79,79,79,2762.333,1256,2.25789816826038,"dep","2",5
7,0,72,72,72,2734.333,1176,2.3942488386752,"dep","2",5
8,0,80,80,80,2749.667,1169.333,2.3148948383892,"dep","2",5
9,0,65,65,65,2795.667,1140.667,2.07603931569896,"dep","2",5
10,0,63,63,63,2801,1071.333,2.04222431123956,"dep","2",5
11,0,63,63,63,2797,1070,2.06263947375353,"dep","2",5
12,0,59,59,59,2721.667,1090.667,2.45136925462216,"dep","2",5
13,0,63,63,63,2679.667,1068.667,2.6649860324915,"dep","2",5
14,0,70,70,70,2717.667,1134,2.47592776849521,"dep","2",5
15,0,57,57,57,2661,1152.667,2.76862764054627,"dep","2",5
16,0,60,60,60,2593.667,1050,3.10483896064065,"dep","2",5
17,0,64,64,64,2603.667,1050.667,3.0535537946269,"dep","2",5
18,0,83,83,83,2610.333,1140.667,3.02767452687116,"dep","2",5
19,0,68,68,68,2610.333,1164,3.02983896553281,"dep","2",5
20,0,59,59,59,2593,1157.333,3.11822033729599,"dep","2",5
21,0,85,85,85,2627.667,1194,2.9436168977274,"dep","2",5
22,0,73,73,73,2566.333,1242,3.26300144939807,"dep","2",5
23,0,64,64,64,2540.333,1340,3.40559452284453,"dep","2",5
24,0,67,67,67,2505,1240,3.57774271725918,"dep","2",5
25,0,86,86,86,2511.667,1133.333,3.53361489739624,"dep","2",5
26,0,78,78,78,2533,1195.333,3.42982756415322,"dep","2",5
27,0,83,83,83,2533.667,1131.333,3.42046588580181,"dep","2",5
28,0,76,76,76,2533,1115.333,3.42240652558414,"dep","2",5
29,0,65,65,65,2517.667,1072,3.49711724206058,"dep","2",5
30,0,90,90,90,2456,1272,3.83231162340864,"dep","2",5
31,0,81,81,81,2416,1260,4.03658662331455,"dep","2",5
32,0,94,94,94,2473,1192,3.73760061867076,"dep","2",5
33,0,84,84,84,2426,1099,3.97030474427146,"dep","2",5
34,0,108,108,108,2313,1166,4.55674140390094,"dep","2",5
35,0,110,110,110,2325,1103,4.4892808893204,"dep","2",5
36,0,78,78,78,2266,1077,4.78981658143009,"dep","2",5
37,0,74,74,74,2252,1126,4.8662478220456,"dep","2",5
38,0,87,87,87,2220,1139,5.0317642653661,"dep","2",5
39,0,71,71,71,2216,1070,5.0459024351694,"dep","2",5
40,0,62,62,62,2150,1052,5.38312315838197,"dep","2",5
41,0,83,83,83,2150,1091,5.3867409146844,"dep","2",5
42,0,96,96,96,2114,1081,5.57066262498542,"dep","2",5
43,0,93,93,93,2123,1104,5.52658383854349,"dep","2",5
44,0,77,77,77,2176,1153,5.2589899183761,"dep","2",5
45,0,89,89,89,2209,1313,5.10438676706895,"dep","2",5
46,0,105,105,105,2276,1271,4.75646556103729,"dep","2",5
47,0,94,94,94,2327,1270,4.49450289954879,"dep","2",5
48,0,87,87,87,2322,1246,4.51795010743948,"dep","2",5
49,0,101,101,101,2320,1185,4.52256097331512,"dep","2",5
50,0,101,101,101,2108,1351,5.62651685350975,"dep","2",5
51,0,95,95,95,2060,1302,5.86843725421573,"dep","2",5
52,0,77,77,77,2059,1263,5.86995420180559,"dep","2",5
53,0,80,80,80,2037,1187,5.97586770079516,"dep","2",5
54,0,111,111,111,2023,1129,6.04237330232453,"dep","2",5
55,0,95,95,95,2066,1092,5.8181488046182,"dep","2",5
56,0,57,57,57,2054,1040,5.87494157625569,"dep","2",5
57,0,112,112,112,1974,1106,6.29184024445774,"dep","2",5
58,0,74,74,74,1799,1173,7.1966285454087,"dep","2",5
59,0,134,134,134,1790,1247,7.24970534111564,"dep","2",5
60,0,126,126,126,1800,1301,7.20336750322695,"dep","2",5
61,0,110,110,110,1726,1353,7.58815926632572,"dep","2",5
62,0,117,117,117,1671,1380,7.8730725809183,"dep","2",5
63,0,101,101,101,1588,1343,8.29582077363951,"dep","2",5
64,0,130,130,130,1578,1235,8.33714941049407,"dep","2",5
65,0,141,141,141,1612,1171,8.15663264730122,"dep","2",5
66,0,122,122,122,1586,1215,8.29421651971354,"dep","2",5
67,0,151,151,151,1548,1153,8.48358396272922,"dep","2",5
68,0,143,143,143,1514,1123,8.65538100560341,"dep","2",5
69,0,154,154,154,1494,1059,8.75213825259379,"dep","2",5
70,0,202,202,202,1436,1067,9.05069318220305,"dep","2",5
71,0,97,97,97,1440,1185,9.04110039852332,"dep","2",5
72,0,104,104,104,1426,1291,9.1228191291193,"dep","2",5
73,0,125,125,125,1498,1431,8.76610726637088,"dep","2",5
74,0,113,113,113,1184,1255,10.3620780036955,"dep","2",5
75,0,165,165,165,970,1377,11.4722217204617,"dep","2",5
76,0,178,178,178,784,1353,12.4250503328554,"dep","2",5
77,0,144,144,144,822,1309,12.2258500137357,"dep","2",5
78,0,149,149,149,776,1281,12.4594490292815,"dep","2",5
79,0,179,179,179,948,1067,11.5564286816367,"dep","2",5
80,0,193,193,193,662,1373,13.0533394673561,"dep","2",5
81,0,182,182,182,630,1331,13.2137539466603,"dep","2",5
82,0,184,184,184,666,1331,13.0289046065382,"dep","2",5
3,0,78,78,78,2915.333,1316.667,1.48259647222418,"dep","2",60
4,0,87,87,87,3002,1340.667,1.04095606318625,"dep","2",60
5,0,60,60,60,2555.333,1198,3.31586354038261,"dep","2",60
6,0,91,91,91,2619.333,1175.333,2.98710751996543,"dep","2",60
7,0,78,78,78,2578,1155.333,3.19717804133372,"dep","2",60
8,0,100,100,100,2626,1087.333,2.9472992390018,"dep","2",60
9,0,67,67,67,2642,1066,2.86409290962852,"dep","2",60
10,0,95,95,95,2704.667,1071.333,2.54397184799293,"dep","2",60
11,0,74,74,74,2627.333,1046,2.93779847095007,"dep","2",60
12,0,92,92,92,2574,1064.667,3.21174568978547,"dep","2",60
13,0,96,96,96,2546,1067.333,3.35510560039589,"dep","2",60
14,0,78,78,78,2472,1205.333,3.74248917506093,"dep","2",60
15,0,77,77,77,2518,1156.667,3.50409349854283,"dep","2",60
16,0,85,85,85,2502.667,1131.333,3.58085848422863,"dep","2",60
17,0,100,100,100,2516,1105.333,3.51098763391922,"dep","2",60
18,0,64,64,64,2530,1082.667,3.43792237079433,"dep","2",60
19,0,73,73,73,2500.667,1081.333,3.58783924598816,"dep","2",60
20,0,73,73,73,2488,1071.333,3.65196655280244,"dep","2",60
21,0,75,75,75,2486.667,1048.667,3.65731139739512,"dep","2",60
22,0,92,92,92,2447.333,1075.333,3.8601897697972,"dep","2",60
23,0,82,82,82,2482.667,1123.333,3.68261526262107,"dep","2",60
24,0,85,85,85,2456.667,1153.333,3.81752254220646,"dep","2",60
25,0,88,88,88,2406,1161.333,4.07714364694699,"dep","2",60
26,0,86,86,86,2381.333,1093.333,4.19887035544225,"dep","2",60
27,0,93,93,93,2374,1084.667,4.23580720557924,"dep","2",60
28,0,88,88,88,2378.667,1068.667,4.21090203925573,"dep","2",60
29,0,94,94,94,2368.667,1066,4.26186698989777,"dep","2",60
30,0,87,87,87,2344,1048.667,4.38688387751926,"dep","2",60
31,0,78,78,78,2331.333,1046.667,4.45153068288308,"dep","2",60
32,0,85,85,85,2247.333,1136,4.88689209153027,"dep","2",60
33,0,79,79,79,2246.667,1107.333,4.88843633343746,"dep","2",60
34,0,79,79,79,2234.667,1086.667,4.94846010497453,"dep","2",60
35,0,88,88,88,2244,1086.667,4.90073288033955,"dep","2",60
36,0,82,82,82,2226,1056,4.99079009683498,"dep","2",60
37,0,94,94,94,2290,1317.333,4.68047627492669,"dep","2",60
38,0,75,75,75,2244,1312.667,4.91540871436425,"dep","2",60
39,0,83,83,83,2220,1141.333,5.02701427613363,"dep","2",60
40,0,81,81,81,2139.333,1116,5.43788524064315,"dep","2",60
41,0,93,93,93,2168,1112.667,5.29107110300514,"dep","2",60
42,0,92,92,92,2161.333,1064,5.32200459543491,"dep","2",60
43,0,88,88,88,2193.333,1113.333,5.16156610507082,"dep","2",60
44,0,94,94,94,1872,1259.667,6.81430578759451,"dep","2",60
45,0,78,78,78,1914.667,1178.333,6.59083308030171,"dep","2",60
46,0,108,108,108,1992,1086.333,6.18939228074418,"dep","2",60
47,0,90,90,90,1938.667,1057,6.46022250828231,"dep","2",60
48,0,108,108,108,1920,1067.667,6.55637475774461,"dep","2",60
49,0,148,148,148,1797.333,1061,7.18323802382304,"dep","2",60
50,0,127,127,127,1690.667,1073,7.72948733946207,"dep","2",60
51,0,96,96,96,1668,1233,7.85579212892521,"dep","2",60
52,0,162,162,162,1526.667,1338.333,8.58538282396725,"dep","2",60
53,0,212,212,212,1401.333,1126.333,9.21255085711663,"dep","2",60
54,0,107,107,107,1345.333,1380.333,9.5154185115023,"dep","2",60
55,0,112,112,112,1166.667,1357.667,10.4276113070427,"dep","2",60
56,0,164,164,164,1180,1355,10.3592556391903,"dep","2",60
57,0,132,132,132,1209.333,1340.333,10.2082997019601,"dep","2",60
58,0,141,141,141,1281.333,1336.333,9.83984535569416,"dep","2",60
59,0,156,156,156,1256,1293.667,9.96662298624336,"dep","2",60
60,0,135,135,135,1246.667,1281.667,10.013570963054,"dep","2",60
61,0,149,149,149,1256,1259,9.96437180421622,"dep","2",60
62,0,117,117,117,1278.667,1259,9.84845698574402,"dep","2",60
63,0,138,138,138,1208,1213.667,10.2068910654087,"dep","2",60
64,0,186,186,186,1184,1169.667,10.3267653557166,"dep","2",60
65,0,156,156,156,1154.667,1164.333,10.4764224816356,"dep","2",60
66,0,163,163,163,1049.333,1232.333,11.0194966870771,"dep","2",60
67,0,174,174,174,1053.333,1147,10.9935001354727,"dep","2",60
68,0,200,200,200,1030.667,1076.333,11.1048209146309,"dep","2",60
69,0,182,182,182,973.333,1397.667,11.4188828861055,"dep","2",60
70,0,120,120,120,973.333,1359,11.4163719548036,"dep","2",60
71,0,181,181,181,945.333,1371,11.5603379903467,"dep","2",60
72,0,175,175,175,932,1363,11.6280009718206,"dep","2",60
73,0,128,128,128,921.333,1352.333,11.6818573377491,"dep","2",60
74,0,156,156,156,874.667,1315,11.918074269819,"dep","2",60
75,0,126,126,126,818.667,1344.333,12.2063526516258,"dep","2",60
76,0,168,168,168,837.333,1309.667,12.1086470852661,"dep","2",60
77,0,174,174,174,813.333,1280.333,12.2294737462899,"dep","2",60
78,0,175,175,175,776,1263,12.4192622000987,"dep","2",60
79,0,146,146,146,836,1168.333,12.106285948124,"dep","2",60
80,0,162,162,162,802.667,1131,12.2743204001706,"dep","2",60
81,0,164,164,164,718.667,1083,12.7007637720297,"dep","2",60
82,0,153,153,153,672,1076.333,12.9389771857286,"dep","2",60
83,0,159,159,159,681.333,1117.667,12.8939340802245,"dep","2",60
84,0,168,168,168,720,1119,12.6962848016445,"dep","2",60
85,0,176,176,176,710.667,1173.667,12.7475619546805,"dep","2",60
86,0,183,183,183,636,1193.667,13.1306938395757,"dep","2",60
87,0,184,184,184,641.333,1172.333,13.1020364975721,"dep","2",60
88,0,207,207,207,634.667,1151,13.1347398728572,"dep","2",60
89,0,184,184,184,649.333,1257.667,13.0666673479487,"dep","2",60
90,0,176,176,176,649.333,1323,13.0709098977909,"dep","2",60
91,0,168,168,168,704,1320.333,12.7911798483826,"dep","2",60
92,0,187,187,187,704,1344.333,12.7927383440312,"dep","2",60
